PGT21_002141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_020825	0.144991333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_027245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_034248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_026404	0.183066	0.098935	0.0	0.0	0.0	0.110599666667	0.0	0.145863666667
PGT21_020237	0.0	0.0601236666667	0.0	0.0	0.0	0.0	0.0	0.415253333333
PGT21_026501	1.23564766667	0.00808866666667	0.0	0.0	0.0	0.118323	0.130586333333	0.049532
PGT21_022576	1.052793	5.639264	7.52886233333	0.0	0.765425666667	0.172578333333	0.611245	1.20452333333
PGT21_013801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_000699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_026014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_033286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_032922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_025715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_006238	1.22976433333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_019456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_014692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_005033	0.095405	0.008976	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_000476	0.0917946666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_016694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.421927
PGT21_036831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_016933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_002298	0.119219333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_015561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_000536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_011551	765.428272667	15.6355073333	65.907523	52.555252	91.8190333333	89.3178276667	77.2538673333	70.7872553333
PGT21_034410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_009935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_017373	0.0161293333333	0.0	0.0	0.0	0.0	0.113111	0.0	0.0
PGT21_023425	0.0310173333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_018349	0.0644	0.0494293333333	0.0	0.0	0.0	0.227874	0.0	0.244702666667
PGT21_024956	0.0747113333333	0.0	0.0	0.0	0.0	0.0	1.03251266667	0.350136333333
PGT21_007352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_015196	0.100650666667	0.0	0.0	0.0	0.0	0.0650656666667	0.0	0.0
PGT21_021501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_011914	0.752559666667	0.0	0.0	0.0	0.0	0.0	0.0	0.308543
PGT21_000366	0.0	0.0	0.0	0.0	0.0	0.036567	0.0	0.0153076666667
PGT21_014467	0.122500333333	0.010014	8.73082766667	5.61212133333	2.346047	0.366852	0.0	0.029739
PGT21_022840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
